Event,Hit,KE_i,KE_e
1001,0,1.50973,0
1002,0,3.76531,0
1003,1,7.3739,0.0254945
1004,0,2.8773,0
1005,0,0.478236,0
1006,0,2.97654,0
1007,0,4.24656,0
1008,0,3.44291,0
1009,0,5.34603,0
1010,0,3.58155,0
1011,0,2.67338,0
1012,0,3.64068,0
1013,0,2.84118,0
1014,0,2.88565,0
1015,0,5.08847,0
1016,0,3.75765,0
1017,0,3.34748,0
1018,0,1.42606,0
1019,0,1.55668,0
1020,0,4.9546,0
1021,0,3.56057,0
1022,0,4.61227,0
1023,0,7.9811,0
1024,0,3.38883,0
1025,0,2.27605,0
1026,0,1.40679,0
1027,0,7.00861,0
1028,0,4.8816,0
1029,0,3.76684,0
1030,0,1.73554,0
1031,0,4.30798,0
1032,0,1.04103,0
1033,0,3.41774,0
1034,0,2.14455,0
1035,0,4.29931,0
1036,0,2.12666,0
1037,0,7.82571,0
1038,0,3.13562,0
1039,0,5.24172,0
1040,0,4.57742,0
1041,0,4.34899,0
1042,0,6.12295,0
1043,1,3.35617,8.07475e-09
1044,0,1.99521,0
1045,0,1.85087,0
1046,0,2.89105,0
1047,0,2.63881,0
1048,0,4.9536,0
1049,0,2.40705,0
1050,0,1.33087,0
1051,0,3.65321,0
1052,0,1.72018,0
1053,0,2.49268,0
1054,0,2.18161,0
1055,0,4.30456,0
1056,0,5.16565,0
1057,0,1.57704,0
1058,0,3.96164,0
1059,0,2.4338,0
1060,0,2.07294,0
1061,0,3.84567,0
1062,0,2.5974,0
1063,0,3.34335,0
1064,0,1.40653,0
1065,1,8.80319,6.26205e-08
1066,0,2.81144,0
1067,0,4.71788,0
1068,0,3.85739,0
1069,0,1.27894,0
1070,0,1.49544,0
1071,0,4.286,0
1072,0,1.09449,0
1073,0,3.66895,0
1074,0,3.4483,0
1075,0,3.77976,0
1076,0,7.69732,0
1077,0,3.63988,0
1078,0,1.21887,0
1079,0,2.51472,0
1080,0,3.5889,0
1081,0,1.55064,0
1082,0,2.02445,0
1083,0,8.66628,0
1084,0,1.21767,0
1085,0,2.51197,0
1086,0,1.74288,0
1087,0,2.10198,0
1088,0,0.990313,0
1089,0,1.08341,0
1090,0,2.56399,0
1091,0,1.50358,0
1092,0,2.52386,0
1093,0,1.36253,0
1094,0,2.07693,0
1095,0,3.44515,0
1096,1,5.48997,0.0235831
1097,0,2.66858,0
1098,0,3.25692,0
1099,0,4.19153,0
1100,0,2.99384,0
1101,0,3.69891,0
1102,0,1.17337,0
1103,0,2.06782,0
1104,0,3.22148,0
1105,1,6.9018,6.74223
1106,1,6.06388,0.0112536
1107,0,1.38902,0
1108,0,3.79041,0
1109,0,5.51785,0
1110,0,4.26248,0
1111,1,4.77605,9.5599e-08
1112,0,1.29741,0
1113,0,3.55372,0
1114,0,1.86891,0
1115,0,1.96867,0
1116,0,1.72868,0
1117,0,0.249409,0
1118,0,2.43391,0
1119,0,2.7439,0
1120,0,1.11539,0
1121,0,2.09088,0
1122,0,2.55205,0
1123,0,2.22089,0
1124,0,1.3099,0
1125,0,1.48308,0
1126,0,2.05431,0
1127,0,1.8342,0
1128,0,1.70439,0
1129,0,5.33235,0
1130,0,2.399,0
1131,0,5.80863,0
1132,0,0.578309,0
1133,0,2.93173,0
1134,0,6.09201,0
1135,0,7.76553,0
1136,0,2.61691,0
1137,0,1.5549,0
1138,0,2.31067,0
1139,0,4.0315,0
1140,1,5.14422,1.42378
1141,0,1.52502,0
1142,1,6.15766,5.15948e-08
1143,0,1.98295,0
1144,0,7.70382,0
1145,0,4.54766,0
1146,0,1.59121,0
1147,0,5.89831,0
1148,0,6.9113,0
1149,0,5.37354,0
1150,0,2.55524,0
1151,0,2.2456,0
1152,0,3.74837,0
1153,0,2.67584,0
1154,0,1.17217,0
1155,0,4.66973,0
1156,0,2.87891,0
1157,0,7.5638,0
1158,0,6.06818,0
1159,0,2.37358,0
1160,0,3.94962,0
1161,0,4.18085,0
1162,0,1.67782,0
1163,0,2.40516,0
1164,0,6.50102,0
1165,0,7.00343,0
1166,0,3.84962,0
1167,0,2.53221,0
1168,1,6.74299,0.0224551
1169,0,2.71844,0
1170,0,1.55803,0
1171,0,1.65455,0
1172,0,5.08785,0
1173,0,4.86929,0
1174,0,6.9841,0
1175,0,3.1942,0
1176,0,2.30891,0
1177,0,1.22122,0
1178,0,5.65274,0
1179,0,4.47705,0
1180,0,2.75161,0
1181,0,2.89668,0
1182,0,6.55619,0
1183,0,2.00702,0
1184,0,8.85179,0
1185,0,5.37561,0
1186,0,3.15996,0
1187,0,1.1946,0
1188,0,5.3285,0
1189,0,2.53567,0
1190,0,4.51662,0
1191,0,1.58094,0
1192,0,1.49742,0
1193,0,2.23634,0
1194,0,2.17905,0
1195,0,2.65138,0
1196,0,1.92685,0
1197,0,4.10206,0
1198,1,5.78292,2.2358
1199,0,3.49025,0
1200,0,2.1537,0
1201,0,2.70201,0
1202,0,1.93841,0
1203,0,1.73444,0
1204,0,1.39314,0
1205,0,2.63373,0
1206,0,1.78514,0
1207,0,2.78586,0
1208,0,1.42683,0
1209,1,8.35401,0.271733
1210,0,1.78886,0
1211,0,1.49123,0
1212,0,2.8849,0
1213,0,3.4537,0
1214,0,2.07054,0
1215,0,2.41438,0
1216,0,2.52288,0
1217,0,2.14798,0
1218,0,4.07366,0
1219,0,2.75699,0
1220,0,1.74464,0
1221,0,1.83026,0
1222,0,1.48882,0
1223,0,5.11328,0
1224,0,2.39047,0
1225,0,2.56286,0
